ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
E1783C1031DB0819,electric_bike,1/1/2024 0:32,1/1/2024 0:36,,,,,41.89,-87.63,41.89,-87.64,casual
FF9D158D04B3631F,electric_bike,1/1/2024 0:41,1/1/2024 0:10,,,,,41.94,-87.65,41.98,-87.67,casual
A4F977076B2BE624,electric_bike,1/1/2024 0:13,1/1/2024 0:18,,,,,41.85,-87.63,41.85,-87.63,casual
61A436F73281F10D,electric_bike,1/1/2024 0:20,1/1/2024 0:21,,,,,41.92,-87.64,41.92,-87.64,casual
28E717833792280E,electric_bike,1/1/2024 0:17,1/1/2024 0:19,,,,,41.92,-87.64,41.92,-87.64,casual
46BEB2ABA3DECAB8,electric_bike,1/1/2024 0:19,1/1/2024 0:21,,,,,41.79,-87.68,41.79,-87.68,casual
03EC4CFC26E328CF,electric_bike,1/1/2024 0:15,1/1/2024 0:19,,,,,41.93,-87.65,41.95,-87.66,casual
1EE4ABC2E312A4F3,electric_bike,1/1/2024 0:25,1/1/2024 0:29,,,,,41.89,-87.65,41.91,-87.67,casual
420792FD4868B2F6,electric_bike,1/1/2024 0:12,1/1/2024 0:18,,,,,41.99,-87.65,41.97,-87.64,casual
8981D57961FF3386,electric_bike,1/1/2024 0:06,1/1/2024 0:24,,,,,41.93,-87.7,41.89,-87.66,casual
446B4011A12D4197,electric_bike,1/1/2024 0:17,1/1/2024 0:21,,,,,41.92,-87.65,41.91,-87.66,casual
C76E1C3E82CCFDAA,electric_bike,1/1/2024 0:26,1/1/2024 0:30,,,,,41.91,-87.66,41.92,-87.65,casual
FE06DABC2EFE84E0,electric_bike,1/1/2024 0:04,1/1/2024 0:13,,,,,41.94,-87.71,41.95,-87.66,casual
233518B885B82A14,electric_bike,1/1/2024 0:18,1/1/2024 0:23,,,,,41.94,-87.64,41.94,-87.66,casual
78CB625F28526921,electric_bike,1/1/2024 0:33,1/1/2024 0:01,,,,,41.92,-87.69,41.94,-87.72,casual
3E46E2E428D3D635,electric_bike,1/1/2024 0:31,1/1/2024 0:39,,,,,42,-87.68,41.98,-87.67,casual
DD5F65AAC6B03573,electric_bike,1/1/2024 0:39,1/1/2024 0:00,,,,,41.96,-87.65,41.97,-87.66,casual
8394F010C6E057F7,electric_bike,1/1/2024 0:27,1/1/2024 0:32,,,,,41.88,-87.68,41.88,-87.66,casual
BCF1C1011E362008,electric_bike,1/1/2024 0:34,1/1/2024 0:01,,,,,41.88,-87.66,41.88,-87.68,casual
AD31C20A99CDBEDD,electric_bike,1/1/2024 0:07,1/1/2024 0:08,,,,,41.88,-87.64,41.88,-87.64,casual
6DA77909FE0117A0,electric_bike,1/1/2024 0:12,1/1/2024 0:23,,,,,41.7,-87.64,41.66,-87.62,casual
03205CE699E1A196,electric_bike,1/1/2024 0:24,1/1/2024 0:34,,,,,41.89,-87.63,41.89,-87.63,casual
146C83266F48E60C,electric_bike,1/1/2024 0:34,1/1/2024 0:37,,,,,41.89,-87.62,41.89,-87.63,casual
B15DF1076FCAB616,electric_bike,1/1/2024 0:15,1/1/2024 0:20,,,,,41.92,-87.69,41.92,-87.68,casual
A68A5F18EFED0D94,electric_bike,1/1/2024 0:25,1/1/2024 0:28,,,,,41.91,-87.69,41.91,-87.69,casual
A67BB7B101AA0265,electric_bike,1/1/2024 0:07,1/1/2024 0:16,,,,,41.96,-87.66,41.98,-87.67,casual
08DE59EC4C68BAED,electric_bike,1/1/2024 0:20,1/1/2024 0:32,,,,,41.93,-87.64,41.93,-87.7,casual
FF4E560193EDA072,electric_bike,1/1/2024 0:25,1/1/2024 0:28,,,,,41.89,-87.63,41.88,-87.63,casual
A397C92F289BB2EF,electric_bike,1/1/2024 0:07,1/1/2024 0:23,,,,,41.89,-87.64,41.88,-87.63,casual
0C33B1BA198F943F,electric_bike,1/1/2024 0:02,1/1/2024 0:04,,,,,41.94,-87.63,41.89,-87.64,casual
1BD29681D742E777,electric_bike,1/1/2024 0:38,1/1/2024 0:11,,,,,41.93,-87.63,41.93,-87.64,casual
C7459955B4F0176B,electric_bike,1/1/2024 0:04,1/1/2024 0:04,,,,,41.8,-87.6,41.8,-87.6,casual
6EE32AE1D0D2B462,electric_bike,1/1/2024 0:03,1/1/2024 0:03,,,,,41.8,-87.6,41.8,-87.6,casual
D50799CB5A042D88,electric_bike,1/1/2024 0:04,1/1/2024 0:04,,,,,41.8,-87.6,41.8,-87.6,casual
9554A6D04A9E050A,electric_bike,1/1/2024 0:06,1/1/2024 0:05,,,,,41.8,-87.6,41.8,-87.6,casual
00D43BA4BEB8E53D,electric_bike,1/1/2024 0:15,1/1/2024 0:15,,,,,41.89,-87.66,41.89,-87.66,casual
1A71BC4C657CDF21,electric_bike,1/1/2024 0:17,1/1/2024 0:17,,,,,41.89,-87.66,41.89,-87.65,casual
2226CFA65922E3A2,electric_bike,1/1/2024 0:01,1/1/2024 0:11,,,,,41.97,-87.69,41.94,-87.65,casual
87B33FA47ADA001C,electric_bike,1/1/2024 0:27,1/1/2024 0:03,,,,,41.94,-87.65,41.93,-87.72,casual
B22D5B9E7DEFD2F8,electric_bike,1/1/2024 0:18,1/1/2024 0:33,,,,,41.78,-87.78,41.79,-87.74,casual
D716395171950BF6,electric_bike,1/1/2024 0:24,1/1/2024 0:28,,,,,41.93,-87.66,41.94,-87.65,casual
979D776C8A9039B5,electric_bike,1/1/2024 0:35,1/1/2024 0:26,,,,,41.95,-87.65,41.95,-87.65,casual
0B13A109D43BEC27,electric_bike,1/1/2024 0:37,1/1/2024 0:40,,,,,41.89,-87.62,41.9,-87.63,casual
06A3038FFCB16390,electric_bike,1/1/2024 0:18,1/1/2024 0:24,,,,,41.93,-87.63,41.94,-87.64,casual
85A04786CB4C897A,electric_bike,1/1/2024 0:01,1/1/2024 0:05,,,,,41.94,-87.65,41.95,-87.64,casual
CD68C06286818B55,electric_bike,1/1/2024 0:32,1/1/2024 0:31,,,,,41.84,-87.61,41.84,-87.61,casual
1B699AD14474A860,electric_bike,1/1/2024 0:23,1/1/2024 0:37,,,,,41.89,-87.75,41.86,-87.71,casual
AC2239E23760A097,electric_bike,1/1/2024 0:06,1/1/2024 0:14,,,,,41.9,-87.76,41.89,-87.75,casual
1B1B1B3C44FC1C74,electric_bike,1/1/2024 0:33,1/1/2024 0:41,,,,,41.89,-87.75,41.9,-87.76,casual
E22E240AC4CB5F10,electric_bike,1/1/2024 0:05,1/1/2024 0:18,,,,,41.89,-87.75,41.86,-87.7,casual
F38C171CEF532E12,electric_bike,1/1/2024 0:26,1/1/2024 0:40,,,,,41.86,-87.7,41.89,-87.75,casual
1DFAB48ECAF2FD58,electric_bike,1/1/2024 0:31,1/1/2024 0:32,,,,,41.84,-87.61,41.84,-87.61,casual
A75EBD6C2B7F5D8B,electric_bike,1/1/2024 0:28,1/1/2024 0:28,,,,,42,-87.68,42,-87.68,casual
63C1C0B02CB635FB,electric_bike,1/1/2024 0:30,1/1/2024 0:30,,,,,42,-87.68,42,-87.68,casual
27AAD371DD51EF14,electric_bike,1/1/2024 0:30,1/1/2024 0:29,,,,,42,-87.68,42,-87.68,casual
FFF186D1FBBBC1A8,electric_bike,1/1/2024 0:30,1/1/2024 0:30,,,,,42,-87.68,42,-87.68,casual
706748197CCA1CE6,electric_bike,1/1/2024 0:31,1/1/2024 0:13,,,,,42,-87.68,42,-87.68,casual
5F3F1DC9F4CB4527,electric_bike,1/1/2024 0:27,1/1/2024 0:27,,,,,42,-87.68,42,-87.68,casual
1697090E3A81891B,electric_bike,1/1/2024 0:22,1/1/2024 0:31,,,,,41.89,-87.63,41.89,-87.62,casual
1F7CE98A2EFA21A1,electric_bike,1/1/2024 0:14,1/1/2024 0:17,,,,,41.91,-87.65,41.91,-87.64,casual
6E5C2F9C234229A2,electric_bike,1/1/2024 0:24,1/1/2024 0:13,,,,,41.9,-87.71,41.94,-87.64,casual
5E7ACDA57669F27C,electric_bike,1/1/2024 0:00,1/1/2024 0:02,,,,,41.88,-87.63,41.88,-87.63,casual
4ACDF94E3CAF6828,electric_bike,1/1/2024 0:30,1/1/2024 0:30,,,,,41.99,-87.7,41.99,-87.7,casual
1902D91974EF7858,electric_bike,1/1/2024 0:26,1/1/2024 0:31,,,,,41.97,-87.67,41.98,-87.67,casual
A4EB879E1C8B114B,electric_bike,1/1/2024 0:20,1/1/2024 0:32,,,,,41.91,-87.62,41.91,-87.63,casual
281F3003DECE858D,electric_bike,1/1/2024 0:01,1/1/2024 0:02,,,,,41.85,-87.66,41.85,-87.66,casual
D7E53E83C4F5B3B8,electric_bike,1/1/2024 0:25,1/1/2024 0:31,,,,,41.91,-87.73,41.91,-87.75,casual
96577C2A575FEDFB,electric_bike,1/1/2024 0:22,1/1/2024 0:07,,,,,41.89,-87.62,41.95,-87.65,casual
D24E77E336A25801,electric_bike,1/1/2024 0:36,1/1/2024 0:03,,,,,41.94,-87.73,41.92,-87.7,casual
D3A20425AC3EDDBF,electric_bike,1/1/2024 0:16,1/1/2024 0:16,,,,,41.93,-87.64,41.93,-87.64,casual
052ED2E014065B0B,electric_bike,1/1/2024 0:17,1/1/2024 0:21,,,,,41.93,-87.64,41.94,-87.65,casual
43DE17287EF87AF2,electric_bike,1/1/2024 0:05,1/1/2024 0:17,,,,,41.89,-87.63,41.9,-87.64,casual
CF7EDB201313A486,electric_bike,1/1/2024 0:19,1/1/2024 0:36,,,,,41.89,-87.65,41.92,-87.69,casual
50AF8F1C62D287E2,electric_bike,1/1/2024 0:19,1/1/2024 0:31,,,,,41.89,-87.62,41.89,-87.62,casual
37E3FC01072D7548,electric_bike,1/1/2024 0:17,1/1/2024 0:42,,,,,41.89,-87.62,41.88,-87.62,casual
E7911AF25A292797,electric_bike,1/1/2024 0:17,1/1/2024 0:17,,,,,41.89,-87.62,41.89,-87.62,casual
71994487CF5B4F0A,electric_bike,1/1/2024 0:27,1/1/2024 0:31,,,,,41.89,-87.62,41.89,-87.62,casual
8CFF1325D24D4E84,electric_bike,1/1/2024 0:02,1/1/2024 0:05,,,,,41.95,-87.65,41.94,-87.65,casual
FE0965B69AC5BB64,electric_bike,1/1/2024 0:15,1/1/2024 0:19,,,,,41.94,-87.67,41.95,-87.65,casual
28323BC66CE532D5,electric_bike,1/1/2024 0:13,1/1/2024 0:17,,,,,41.95,-87.65,41.94,-87.67,casual
889B7A141E9FFF91,electric_bike,1/1/2024 0:37,1/1/2024 0:41,,,,,41.94,-87.65,41.94,-87.67,casual
F5C7B7E3857293BD,electric_bike,1/1/2024 0:07,1/1/2024 0:16,,,,,41.79,-87.6,41.8,-87.59,casual
D694DD4211A60A7F,electric_bike,1/1/2024 0:32,1/1/2024 0:17,,,,,41.95,-87.68,41.91,-87.63,casual
07B8DBA7E8F2C417,electric_bike,1/1/2024 0:07,1/1/2024 0:20,,,,,41.94,-87.7,41.96,-87.68,casual
65EA6D15CA57E297,electric_bike,1/1/2024 0:27,1/1/2024 0:36,,,,,41.98,-87.67,41.95,-87.66,casual
48F8D56F8B6D4D3A,electric_bike,1/1/2024 0:12,1/1/2024 0:04,,,,,41.89,-87.63,41.88,-87.63,casual
65195E234A031228,electric_bike,1/1/2024 0:40,1/1/2024 0:04,,,,,41.87,-87.69,41.87,-87.68,casual
B188FBAD7F507A1A,electric_bike,1/1/2024 0:38,1/1/2024 0:07,,,,,41.93,-87.7,41.91,-87.67,casual
8D92604EE4BD9763,electric_bike,1/1/2024 0:16,1/1/2024 0:18,,,,,41.89,-87.65,41.89,-87.65,casual
96C37B23F2A4752C,electric_bike,1/1/2024 0:26,1/1/2024 0:34,,,,,41.91,-87.63,41.94,-87.64,casual
2BDE59691195006D,electric_bike,1/1/2024 0:09,1/1/2024 0:13,,,,,42.05,-87.68,42.06,-87.68,casual
72EF9B0BCB0B628F,electric_bike,1/1/2024 0:30,1/1/2024 0:37,,,,,41.95,-87.66,41.96,-87.67,casual
399AEBBDD9DAEF7A,electric_bike,1/1/2024 0:19,1/1/2024 0:25,,,,,41.97,-87.64,41.96,-87.65,casual
AE15A3472538875D,electric_bike,1/1/2024 0:34,1/1/2024 0:42,,,,,41.98,-87.67,41.95,-87.65,casual
A5AA3C099E6B7FE7,electric_bike,1/1/2024 0:05,1/1/2024 0:06,,,,,42.06,-87.7,42.06,-87.71,casual
986866A76BAF1664,electric_bike,1/1/2024 0:06,1/1/2024 0:14,,,,,41.92,-87.65,41.95,-87.66,casual
D3C200DABEA0D239,electric_bike,1/1/2024 0:31,1/1/2024 0:40,,,,,41.95,-87.67,41.93,-87.64,casual
D7901E82B993B860,electric_bike,1/1/2024 0:17,1/1/2024 0:17,,,,,41.87,-87.65,41.87,-87.65,casual
14C9CA2C236A7DB0,electric_bike,1/1/2024 0:39,1/1/2024 0:03,,,,,41.93,-87.63,41.91,-87.63,casual
E7EE45206374861E,electric_bike,1/1/2024 0:14,1/1/2024 0:22,,,,,41.92,-87.69,41.92,-87.73,casual
CBA248C22701C9F7,electric_bike,1/1/2024 0:31,1/1/2024 0:37,,,,,41.91,-87.65,41.9,-87.66,casual
908D72E1CC676EBE,electric_bike,1/1/2024 0:01,1/1/2024 0:06,,,California Ave & Milwaukee Ave,13084,41.91,-87.7,41.922695,-87.697153,casual
4DF9317FA3091A37,electric_bike,1/1/2024 0:16,1/1/2024 0:22,,,,,41.92,-87.64,41.93,-87.64,casual
7CBD245EAF24DABC,electric_bike,1/1/2024 0:34,1/1/2024 0:35,,,,,41.95,-87.66,41.95,-87.65,casual
9CBA672C949404BE,electric_bike,1/1/2024 0:23,1/1/2024 0:28,,,,,41.93,-87.65,41.95,-87.66,casual
D779A586AF0D0C64,electric_bike,1/1/2024 0:13,1/1/2024 0:18,,,,,41.95,-87.66,41.93,-87.65,casual
0657D5E044E1AF7D,electric_bike,1/1/2024 0:31,1/1/2024 0:39,,,,,41.89,-87.62,41.9,-87.63,casual
28F3ED61EBDBFCE3,electric_bike,1/1/2024 0:07,1/1/2024 0:11,,,,,41.9,-87.65,41.88,-87.66,casual
C20AB8ECED195680,electric_bike,1/1/2024 0:16,1/1/2024 0:18,,,,,41.96,-87.66,41.96,-87.65,casual
657C28D0FF4AC7B1,electric_bike,1/1/2024 0:31,1/1/2024 0:41,,,,,42.01,-87.67,41.98,-87.69,casual
547595E0F756E265,electric_bike,1/1/2024 0:06,1/1/2024 0:06,,,,,41.75,-87.67,41.75,-87.67,casual
66A125F0E3F222BE,electric_bike,1/1/2024 0:00,1/1/2024 0:00,,,,,41.92,-87.64,41.92,-87.64,casual
F72AF4B88FCCA573,electric_bike,1/1/2024 0:21,1/1/2024 0:26,,,,,41.95,-87.64,41.93,-87.63,casual
C542764289B51250,electric_bike,1/1/2024 0:41,1/1/2024 0:08,,,,,41.94,-87.65,41.93,-87.63,casual
373882DFCB3D4669,electric_bike,1/1/2024 0:05,1/1/2024 0:05,,,,,41.93,-87.78,41.93,-87.78,casual
EF5B3B81F9F8C082,electric_bike,1/1/2024 0:10,1/1/2024 0:16,,,,,41.89,-87.63,41.91,-87.64,casual
DFA8426728898988,electric_bike,1/1/2024 0:09,1/1/2024 0:08,,,,,41.89,-87.63,41.89,-87.63,casual
0B8785AAE0A55EC3,electric_bike,1/1/2024 0:26,1/1/2024 0:27,,,,,42.05,-87.68,42.05,-87.68,casual
DFB44411BD8D16B0,electric_bike,1/1/2024 0:39,1/1/2024 0:01,,,,,41.97,-87.66,41.97,-87.66,casual
BDD77E95D14222B5,electric_bike,1/1/2024 0:42,1/1/2024 0:07,,,,,41.97,-87.71,41.93,-87.71,casual
BF9C0082E9FE5B9D,electric_bike,1/1/2024 0:23,1/1/2024 0:28,,,,,41.94,-87.65,41.93,-87.65,casual
E00021532134DFD4,electric_bike,1/1/2024 0:10,1/1/2024 0:13,,,,,41.93,-87.64,41.94,-87.65,casual
B1781F3E7F6E6E96,electric_bike,1/1/2024 0:07,1/1/2024 0:19,,,,,41.93,-87.69,41.89,-87.67,casual
09414877148DBDA4,electric_bike,1/1/2024 0:20,1/1/2024 0:30,,,,,41.89,-87.67,41.93,-87.69,casual
B3BF99A8F472C97C,electric_bike,1/1/2024 0:04,1/1/2024 0:24,,,,,41.96,-87.64,41.96,-87.64,casual
938BA721C70343F2,electric_bike,1/1/2024 0:12,1/1/2024 0:15,,,,,41.92,-87.68,41.93,-87.68,casual
BAA7EA0B19A8E0C1,electric_bike,1/1/2024 0:18,1/1/2024 0:26,,,,,41.92,-87.63,41.94,-87.65,casual
D36DADE5B4C10385,electric_bike,1/1/2024 0:34,1/1/2024 0:35,,,,,42.05,-87.69,42.05,-87.68,casual
5E91F78E8C0462ED,electric_bike,1/1/2024 0:21,1/1/2024 0:24,,,,,42.05,-87.68,42.04,-87.69,casual
8C64507404604B6C,electric_bike,1/1/2024 0:13,1/1/2024 0:18,,,,,41.88,-87.62,41.88,-87.62,casual
1B864A8076AD3B42,electric_bike,1/1/2024 0:15,1/1/2024 0:25,,,,,41.95,-87.65,41.92,-87.65,casual
465AFFFD0C264213,electric_bike,1/1/2024 0:30,1/1/2024 0:01,,,,,41.92,-87.63,41.94,-87.65,casual
00126DE32880B67F,electric_bike,1/1/2024 0:29,1/1/2024 0:30,,,,,41.91,-87.63,41.92,-87.63,casual
4FDE04F633AD748E,electric_bike,1/1/2024 0:28,1/1/2024 0:27,,,,,41.91,-87.63,41.91,-87.63,casual
7CD47869E94B3DCE,electric_bike,1/1/2024 0:10,1/1/2024 0:10,,,,,41.91,-87.63,41.91,-87.63,casual
36CB369AC1FDF5EC,electric_bike,1/1/2024 0:24,1/1/2024 0:31,,,,,41.9,-87.64,41.89,-87.62,casual
97791B6584D13CD0,electric_bike,1/1/2024 0:32,1/1/2024 0:36,,,,,41.91,-87.68,41.92,-87.68,casual
9A10D405DAE4B548,electric_bike,1/1/2024 0:04,1/1/2024 0:19,,,,,41.91,-87.63,41.91,-87.62,casual
8CE9B15AA37A6396,electric_bike,1/1/2024 0:16,1/1/2024 0:17,,,,,41.93,-87.63,41.93,-87.63,casual
E1ACBC7C49BEB338,electric_bike,1/1/2024 0:13,1/1/2024 0:15,,,,,41.9,-87.62,41.9,-87.62,casual
36C03569DF8841D1,electric_bike,1/1/2024 0:16,1/1/2024 0:16,,,,,41.93,-87.63,41.93,-87.63,casual
FAE755DF9CF729D1,electric_bike,1/1/2024 0:28,1/1/2024 0:32,,,,,41.91,-87.62,41.9,-87.62,casual
D74CC99DD1A95D56,electric_bike,1/1/2024 0:14,1/1/2024 0:27,,,,,41.9,-87.62,41.88,-87.64,casual
F2B89BB8DB12EE1D,electric_bike,1/1/2024 0:18,1/1/2024 0:22,,,,,41.93,-87.63,41.92,-87.63,casual
6D94D5D8840E0412,electric_bike,1/1/2024 0:18,1/1/2024 0:27,,,,,41.91,-87.63,41.93,-87.63,casual
0BAFFB4CE223A879,electric_bike,1/1/2024 0:34,1/1/2024 0:41,,,,,41.89,-87.67,41.88,-87.64,casual
A683F82719C0A317,electric_bike,1/1/2024 0:10,1/1/2024 0:13,,,,,41.95,-87.65,41.95,-87.65,casual
6D3A711D8AE595BD,electric_bike,1/1/2024 0:42,1/1/2024 0:11,,,,,41.98,-87.67,42.01,-87.66,casual
B6833FC1272CEB51,electric_bike,1/1/2024 0:21,1/1/2024 0:30,,,,,41.93,-87.65,41.94,-87.68,casual
1ACC42F0291B8431,electric_bike,1/1/2024 0:03,1/1/2024 0:14,,,,,41.94,-87.68,41.92,-87.64,casual
A3A1CE1E31737DA6,electric_bike,1/1/2024 0:01,1/1/2024 0:18,,,,,41.93,-87.64,41.95,-87.64,casual
4BFBCEC9288F1989,electric_bike,1/1/2024 0:08,1/1/2024 0:27,,,,,41.87,-87.62,41.87,-87.61,casual
E5F2ADAF8E26136A,electric_bike,1/1/2024 0:19,1/1/2024 0:28,,,,,41.91,-87.63,41.9,-87.67,casual
22B4783E4922CDE3,electric_bike,1/1/2024 0:03,1/1/2024 0:12,,,,,41.94,-87.65,41.93,-87.67,casual
AE612DB6FC50989E,electric_bike,1/1/2024 0:30,1/1/2024 0:30,,,,,41.91,-87.63,41.91,-87.63,casual
E97E911354069F0C,electric_bike,1/1/2024 0:00,1/1/2024 0:06,,,,,41.93,-87.65,41.95,-87.66,casual
739D0CE5D1C9DFDD,electric_bike,1/1/2024 0:24,1/1/2024 0:27,,,,,42.04,-87.7,42.04,-87.7,casual
7C70010BE205C714,electric_bike,1/1/2024 0:26,1/1/2024 0:41,,,,,41.94,-87.65,41.91,-87.67,casual
8118437F90A7A46C,electric_bike,1/1/2024 0:15,1/1/2024 0:33,,,,,41.93,-87.64,41.96,-87.72,casual
24CCBCAB3A85929B,electric_bike,1/1/2024 0:11,1/1/2024 0:14,,,,,41.9,-87.67,41.92,-87.67,casual
8806FC8219A67AA1,electric_bike,1/1/2024 0:15,1/1/2024 0:17,,,,,41.91,-87.62,41.91,-87.62,casual
1FADD4A9EA19FF66,electric_bike,1/1/2024 0:20,1/1/2024 0:20,,,,,41.91,-87.63,41.91,-87.63,casual
2AD154869FA97993,electric_bike,1/1/2024 0:05,1/1/2024 0:28,,,,,41.8,-87.58,41.87,-87.62,casual
0E2BC80FFFECE797,electric_bike,1/1/2024 0:31,1/1/2024 0:05,,,,,41.92,-87.66,41.92,-87.65,casual
D01E0A7445027CA9,electric_bike,1/1/2024 0:39,1/1/2024 0:05,,,,,41.98,-87.65,41.97,-87.67,casual
511670A4A07D9805,electric_bike,1/1/2024 0:06,1/1/2024 0:24,,,,,41.91,-87.63,41.98,-87.68,casual
BF31950E6DE3F890,electric_bike,1/1/2024 0:25,1/1/2024 0:33,,,,,41.94,-87.65,41.97,-87.65,casual
7BABD2A3C9134812,electric_bike,1/1/2024 0:34,1/1/2024 0:40,,,,,41.92,-87.65,41.93,-87.64,casual
F84E12FF669DFC7C,electric_bike,1/1/2024 0:06,1/1/2024 0:10,,,,,41.82,-87.62,41.82,-87.6,casual
E83F9B099C057901,electric_bike,1/1/2024 0:07,1/1/2024 0:13,,,,,41.83,-87.61,41.86,-87.61,casual
8BC6F93EA6F73161,electric_bike,1/1/2024 0:41,1/1/2024 0:03,,,,,41.86,-87.61,41.83,-87.61,casual
65001CCBB6B3C942,electric_bike,1/1/2024 0:05,1/1/2024 0:14,,,,,41.93,-87.64,41.94,-87.65,casual
DB8F8321D3FA0C20,electric_bike,1/1/2024 0:36,1/1/2024 0:40,,,,,41.96,-87.73,41.95,-87.73,casual
FC5C330F30EA9ABD,electric_bike,1/1/2024 0:06,1/1/2024 0:33,,,,,41.75,-87.71,41.75,-87.71,casual
5B41C49CDE86EAC7,electric_bike,1/1/2024 0:13,1/1/2024 0:22,,,,,41.91,-87.7,41.92,-87.71,casual
D540D26C4AD2CE16,electric_bike,1/1/2024 0:14,1/1/2024 0:32,,,,,41.77,-87.56,41.79,-87.58,casual
C5B4F053B1E25E76,electric_bike,1/1/2024 0:03,1/1/2024 0:13,,,,,41.77,-87.56,41.77,-87.56,casual
D043A7A27532C846,electric_bike,1/1/2024 0:12,1/1/2024 0:19,,,,,41.92,-87.69,41.92,-87.69,casual
79E3E24465DC99EF,electric_bike,1/1/2024 0:42,1/1/2024 0:06,,,,,41.95,-87.65,41.96,-87.64,casual
263417AEB4175379,electric_bike,1/1/2024 0:19,1/1/2024 0:40,,,,,41.89,-87.61,41.89,-87.62,casual
2D91AA518FD8C969,electric_bike,1/1/2024 0:07,1/1/2024 0:19,,,,,41.91,-87.63,41.88,-87.62,casual
1C49D99A0886E7E9,electric_bike,1/1/2024 0:05,1/1/2024 0:13,,,,,41.93,-87.64,41.94,-87.65,casual
EAD4018368A83F83,electric_bike,1/1/2024 0:01,1/1/2024 0:01,,,,,42.06,-87.68,42.06,-87.68,casual
086B2E47220FC5AA,electric_bike,1/1/2024 0:32,1/1/2024 0:02,,,,,41.96,-87.68,41.96,-87.64,casual
0FB2A543F9C250EC,electric_bike,1/1/2024 0:29,1/1/2024 0:42,,,,,41.9,-87.63,41.94,-87.64,casual
D4F20F2A90B3BE6F,electric_bike,1/1/2024 0:32,1/1/2024 0:32,,,,,41.93,-87.64,41.93,-87.64,casual
E254B55FBEFD044B,electric_bike,1/1/2024 0:10,1/1/2024 0:12,,,,,41.9,-87.69,41.9,-87.69,casual
18C37599A4C6E6B0,electric_bike,1/1/2024 0:16,1/1/2024 0:24,,,,,41.94,-87.66,41.94,-87.68,casual
480A61FBE4BDCB6C,electric_bike,1/1/2024 0:32,1/1/2024 0:11,,,,,41.97,-87.67,41.94,-87.63,casual
A5E771C0BCB6E08A,electric_bike,1/1/2024 0:22,1/1/2024 0:23,,,,,41.94,-87.63,41.94,-87.63,casual
32417BF92CFC5029,electric_bike,1/1/2024 0:20,1/1/2024 0:31,,,,,41.91,-87.63,41.94,-87.65,casual
4E250FDD33CF4AAE,electric_bike,1/1/2024 0:14,1/1/2024 0:18,,,,,41.89,-87.63,41.89,-87.63,casual
C0D9E75B7D4D1E02,electric_bike,1/1/2024 0:18,1/1/2024 0:20,,,,,41.88,-87.63,41.88,-87.63,casual
B032717EDC0168A2,electric_bike,1/1/2024 0:33,1/1/2024 0:33,,,,,41.98,-87.67,41.98,-87.67,casual
0CEB6DF5C0747B2E,electric_bike,1/1/2024 0:17,1/1/2024 0:27,,,,,41.91,-87.67,41.89,-87.65,casual
20FA39046197F79D,electric_bike,1/1/2024 0:15,1/1/2024 0:40,,,,,41.89,-87.62,41.92,-87.63,casual
683150490BC51024,electric_bike,1/1/2024 0:06,1/1/2024 0:10,,,,,41.94,-87.65,41.94,-87.67,casual
BC7AA274ADFF104D,electric_bike,1/1/2024 0:06,1/1/2024 0:06,,,,,41.94,-87.65,41.94,-87.65,casual
38CDFDEA8C283DEA,electric_bike,1/1/2024 0:35,1/1/2024 0:40,,,,,41.97,-87.66,41.96,-87.65,member
09B4A62D2A17D29F,electric_bike,1/1/2024 0:06,1/1/2024 0:19,,,,,41.94,-87.7,41.93,-87.65,casual
5B119CFDFAA885D3,electric_bike,1/1/2024 0:34,1/1/2024 0:36,,,,,41.94,-87.65,41.94,-87.65,casual
E241593FA2A8317D,electric_bike,1/1/2024 0:30,1/1/2024 0:33,,,,,41.94,-87.65,41.94,-87.65,casual
3E40DE38F47D65AD,electric_bike,1/1/2024 0:15,1/1/2024 0:20,,,,,41.91,-87.63,41.93,-87.64,casual
5CBC9FFB7DFB0E7F,electric_bike,1/1/2024 0:38,1/1/2024 0:38,,,,,41.93,-87.65,41.93,-87.65,casual
BBFE99FA1C6B374C,electric_bike,1/1/2024 0:19,1/1/2024 0:21,,,,,41.72,-87.67,41.72,-87.67,casual
6926F0041B87BFC6,electric_bike,1/1/2024 0:01,1/1/2024 0:02,,,,,41.96,-87.67,41.96,-87.67,casual
5E56F5FC9DF5C7F4,electric_bike,1/1/2024 0:03,1/1/2024 0:16,,,,,41.96,-87.67,41.93,-87.64,casual
8A8AD5D5A141BBB6,electric_bike,1/1/2024 0:23,1/1/2024 0:36,,,,,41.91,-87.63,41.94,-87.65,casual
84F259A2092991D5,electric_bike,1/1/2024 0:00,1/1/2024 0:01,,,,,41.92,-87.63,41.92,-87.63,casual
20A8496B3DED3C93,electric_bike,1/1/2024 0:02,1/1/2024 0:07,,,,,41.92,-87.63,41.92,-87.64,casual
552301E7E909A0F7,electric_bike,1/1/2024 0:33,1/1/2024 0:40,,,,,41.97,-87.66,41.99,-87.67,member
C4D4CE86FC3AD12F,electric_bike,1/1/2024 0:32,1/1/2024 0:11,,,,,41.96,-87.68,41.88,-87.62,casual
6B6895638B47816A,electric_bike,1/1/2024 0:30,1/1/2024 0:32,,,,,41.96,-87.68,41.96,-87.68,casual
